State,Area_Name,Unemployment_rate_2023,Median_Household_Income_2022,Pct_No_HS_Grad_2019_23,Pct_HS_Grad_2019_23,Pct_Some_College_2019_23,Pct_Bachelors_or_Higher_2019_23,Pct_Poverty_2023
KS,Cherokee County,2.7,54965.0,9.10179640718563,34.371257485029936,36.40718562874252,20.119760479041915,15.2
KS,Cheyenne County,2.5,56500.0,12.150537634408602,29.89247311827957,36.344086021505376,21.61290322580645,12.2
KS,Clark County,2.0,58914.0,7.559395248380129,26.421886249100076,35.06119510439165,30.95752339812815,12.2
KS,Clay County,2.5,59021.0,6.790665028952447,35.14651693279523,34.70784348131251,23.354974556939812,11.0
KS,Cloud County,2.8000000000000003,52483.0,4.187689202825428,30.92835519677094,42.48234106962664,22.401614530776992,12.1
KS,Coffey County,3.3000000000000003,69100.0,7.798784604996624,32.4780553679946,38.50438892640108,21.218771100607697,9.8
KS,Comanche County,2.6,53657.0,4.837430610626488,30.84853291038858,45.12291831879461,19.191118160190328,12.1
KS,Cowley County,3.0,56416.0,8.413969035890217,30.977304714989444,36.35204081632653,24.256685432793805,15.2
KS,Crawford County,2.8000000000000003,51835.0,5.776620271539578,28.78490308257194,33.4642643668346,31.97421227905388,17.3
KS,Decatur County,2.9000000000000004,51152.0,5.847145488029466,29.51197053406998,36.83241252302026,27.80847145488029,13.9
KS,Dickinson County,2.8000000000000003,63136.0,7.583774250440917,31.868721723794184,38.61667050072848,21.930833525036423,10.5
KS,Doniphan County,2.5,64608.0,7.078222400965212,35.27046048662779,36.15523828674844,21.49607882565856,12.3
KS,Douglas County,2.6,67482.0,4.113633474127336,19.450762124058823,24.40492166862083,52.03068273319301,13.3
KS,Edwards County,2.3000000000000003,55777.0,12.305374183827222,32.79758915118031,34.20391762933199,20.693119035660477,12.0
KS,Elk County,2.5,47094.0,7.975460122699387,37.646402677077525,33.798103736754044,20.580033463469046,17.1
KS,Ellis County,1.9,61675.0,4.719218090336013,27.58082239315251,28.15337458793592,39.54658492857556,15.6
KS,Ellsworth County,2.4000000000000004,63636.0,6.919642857142858,33.563311688311686,37.45941558441558,22.05762987012987,12.3
KS,Finney County,2.1,69966.0,28.851963746223564,22.91629642793673,28.496534565487824,19.735205260351872,11.9
KS,Ford County,2.1,67714.0,23.045185663866384,27.96639658000696,28.27459362728041,20.71382412884625,11.6
KS,Franklin County,2.5,67263.0,7.770787281074647,35.1414158589809,31.79164541177804,25.29615144816641,11.1
KS,Geary County,3.8,60026.0,6.586000918976873,25.557767907285445,43.47781691938531,24.37841425435237,11.0
KS,Gove County,2.3000000000000003,64037.0,5.555555555555555,37.93650793650794,35.55555555555556,20.952380952380956,9.4
KS,Graham County,2.6,53233.0,4.631217838765009,30.53173241852487,37.44997141223556,27.38707833047456,12.7
KS,Grant County,2.7,66022.0,18.87661141804788,30.386740331491712,25.16114180478821,25.57550644567219,11.2
KS,Gray County,2.0,77761.0,22.231520223152025,23.82147838214784,29.009762900976288,24.93723849372385,8.700000000000001
KS,Greeley County,1.8,72300.0,10.361445783132533,22.289156626506024,33.855421686746986,33.49397590361446,11.1
KS,Greenwood County,2.7,52145.0,7.534562211981568,37.16589861751152,36.31336405529954,18.986175115207374,14.3
KS,Hamilton County,1.8,63442.0,14.163372859025031,36.56126482213439,28.458498023715418,20.816864295125164,11.5
KS,Harper County,2.3000000000000003,52893.0,10.277324632952691,37.302882001087546,30.75040783034258,21.669385535617185,14.1
KS,Harvey County,2.9000000000000004,73854.0,8.17161716171617,25.232123212321238,35.106710671067106,31.48954895489549,8.200000000000001
KS,Haskell County,2.0,69971.0,25.17123287671233,23.886986301369863,28.72431506849315,22.21746575342466,10.8
KS,Hodgeman County,2.2,67478.0,4.675324675324675,29.783549783549784,37.142857142857146,28.3982683982684,10.4
KS,Jackson County,2.3000000000000003,70445.0,6.015121191905715,38.34778741383144,34.61196353124305,21.02512786301979,10.5
KS,Jefferson County,2.5,75774.0,4.813284358738904,35.55249464340374,35.070400979491886,24.563820018365472,8.3
KS,Jewell County,2.8000000000000003,56144.0,6.213151927437642,35.69160997732426,39.27437641723356,18.820861678004537,12.1
KS,Johnson County,2.4000000000000004,99174.0,3.5291845585658197,14.131520658437784,25.46415619776976,56.87513858522664,5.300000000000001
KS,Kearny County,2.0,75773.0,14.68416735028712,39.6636587366694,31.0090237899918,14.64315012305168,10.2
KS,Kingman County,2.7,65597.0,9.36278342455043,28.909304143862396,37.9007036747459,23.82720875684128,11.9
KS,Kiowa County,2.5,61700.0,10.72289156626506,27.7710843373494,33.91566265060241,27.59036144578313,12.1
KS,Labette County,2.9000000000000004,52318.0,10.197947214076246,31.71554252199413,37.016129032258064,21.070381231671558,15.5
KS,Lane County,2.7,64934.0,4.962546816479401,22.00374531835206,48.40823970037454,24.625468164794007,10.2
KS,Leavenworth County,2.7,79117.0,6.600424567850581,26.874431382342973,29.91062668355424,36.61451736625221,8.3
KS,Lincoln County,2.1,58049.0,3.811338732729872,27.4892806098142,47.16531681753216,21.53406383992377,11.8
KS,Linn County,3.9,59651.0,5.874692519172334,36.98451743597164,34.65489798871364,22.485892056142383,11.0
KS,Logan County,1.8,63204.0,7.772561293688055,29.473135106937924,36.098069900886806,26.65623369848722,10.2
KS,Lyon County,2.6,55863.0,10.826650215916102,33.3847419288505,28.0742340119268,27.7143738433066,13.7
KS,McPherson County,2.0,73766.0,7.672340637947387,24.145160485199423,35.09708980182699,33.085409075026206,8.3
KS,Marion County,2.5,64337.0,7.690390128380904,31.2975196310607,32.244796210893675,28.767294029664715,10.9
KS,Marshall County,2.1,58942.0,9.04232269247436,38.89932110356782,33.17925754730608,18.879098656651745,9.2
KS,Meade County,2.1,68038.0,15.363457760314342,24.67583497053045,37.21021611001965,22.75049115913556,9.6
KS,Miami County,2.6,82606.0,5.235092471116001,31.53751745736172,31.08045198696517,32.146938084557114,7.0
KS,Mitchell County,2.0,63929.0,5.614837398373983,26.143292682926827,42.8099593495935,25.431910569105693,10.5
KS,Montgomery County,3.0,54955.0,10.126461465044144,31.57241708422811,36.993557623478885,21.307563827248867,17.3
KS,Morris County,2.5,60741.0,7.110665998998497,35.25287931897847,30.320480721081623,27.315973960941413,11.7
KS,Morton County,2.6,62896.0,13.301023155627355,40.87237479806139,29.24071082390953,16.58589122240172,12.0
KS,Nemaha County,1.7000000000000002,72719.0,6.32166566083283,36.089318044659024,27.459263729631868,30.129752564876284,8.4
KS,Neosho County,3.5,49322.0,7.670944263551044,30.157058034859222,40.36583030070868,21.80616740088106,14.9
KS,Ness County,2.4000000000000004,61539.0,8.451472191930206,35.38713195201745,33.151581243184296,23.00981461286805,10.2
KS,Norton County,2.0,56604.0,7.715658993169744,34.35365545155578,38.50240323804705,19.42828231722742,13.9
KS,Osage County,2.6,62995.0,7.641286570961293,39.66018535344358,31.70089042340541,20.99763765218972,10.8
KS,Osborne County,2.2,53971.0,4.752396166134186,30.1517571884984,42.05271565495208,23.04313099041533,12.1
KS,Ottawa County,2.3000000000000003,69542.0,5.204736063147509,31.52442032560434,38.99851998026641,24.272323630981745,10.2
KS,Pawnee County,2.6,47939.0,10.579293344289235,28.69761709120789,41.94741166803615,18.77567789646672,12.8
KS,Phillips County,2.2,58834.0,7.647231174919426,33.196601230588925,36.829768532083214,22.32639906240844,10.1
KS,Pottawatomie County,2.3000000000000003,85822.0,3.686384064132151,26.42414672658812,33.34750394752824,36.541965261751486,7.9
KS,Pratt County,2.1,65812.0,7.710760795065114,30.03769705277588,35.69225496915696,26.559287183002056,9.5
KS,Rawlins County,1.9,59116.0,4.582651391162029,27.76868521549373,50.35460992907801,17.29405346426623,10.9
KS,Reno County,2.9000000000000004,57663.0,8.814790359854738,30.906003867377255,39.73022685469038,20.54897891807763,11.8
KS,Republic County,2.1,53974.0,5.171889260724064,30.66626102829328,38.78916945543048,25.372680255552176,11.9
KS,Rice County,2.5,61727.0,7.060755336617405,29.09688013136289,39.57307060755337,24.269293924466336,10.6
KS,Riley County,2.6,55876.0,3.883924866524662,17.12080555478713,31.0188386953996,47.97643088328861,18.0
KS,Rooks County,2.6,57029.0,7.810750279955207,32.2508398656215,35.91825307950728,24.02015677491601,11.2
KS,Rush County,2.2,56629.0,8.615819209039548,30.69679849340866,39.1713747645951,21.516007532956685,12.4
KS,Russell County,2.3000000000000003,48754.0,7.476051645147855,30.882965431070385,43.56518117451062,18.075801749271136,13.1
KS,Saline County,2.4000000000000004,57563.0,7.10091492557695,29.425099003140787,34.38754608766899,29.08643998361327,11.5
KS,Scott County,2.0,71121.0,10.858806404657932,23.522561863173216,32.22707423580786,33.39155749636099,7.9
KS,Sedgwick County,2.9000000000000004,64720.0,10.494319836877366,25.936207398776578,31.983979027090008,31.585493737256044,13.6
KS,Seward County,2.5,63579.0,28.052831382473904,27.92628914900348,31.35874723188865,12.662132236633978,14.4
KS,Shawnee County,2.7,61255.0,6.546139793617617,30.262010170997844,30.857787067362285,32.33406296802225,12.6
KS,Sheridan County,2.1,62918.0,3.4650455927051675,33.9209726443769,38.35866261398176,24.25531914893617,11.0
KS,Sherman County,2.4000000000000004,57044.0,8.256639495135419,26.68945569287405,39.91585590323429,25.138048908756243,13.7
KS,Smith County,2.0,52101.0,5.1070221554637625,37.92714983101765,32.40705970709726,24.55876830642133,11.9
KS,Stafford County,2.3000000000000003,58019.0,7.373774064656738,28.18743189248093,38.10388666908827,26.334907373774065,14.0
KS,Stanton County,2.1,76137.0,23.61963190184049,29.29447852760736,23.38957055214724,23.696319018404907,10.7
KS,Stevens County,2.1,69320.0,26.20435716477447,31.113838600797788,26.44983123657564,16.2319729978521,10.5
KS,Sumner County,2.7,62921.0,5.975070896260634,33.62791004418651,33.68067005210051,26.71634900745235,11.2
KS,Thomas County,1.9,62916.0,6.543760129659644,20.94813614262561,42.26094003241492,30.24716369529984,9.4
KS,Trego County,3.0,54628.0,3.5697510568341944,30.06106153123532,37.6232973226867,28.745890089243776,10.7
KS,Wabaunsee County,2.6,68435.0,3.719958202716824,36.90700104493208,32.72727272727273,26.64576802507837,9.0
KS,Wallace County,2.2,62309.0,7.821782178217822,30.99009900990099,38.51485148514852,22.673267326732677,13.4
KS,Washington County,2.1,63797.0,5.525006546216287,38.02042419481539,33.15003927729772,23.304529981670598,11.3
KS,Wichita County,2.2,68225.0,12.218430034129693,28.9419795221843,40.0,18.839590443686006,10.5
KS,Wilson County,3.1,52064.0,8.38101649276338,36.82261864692023,33.540895321440594,21.2554695388758,14.3
KS,Woodson County,3.4000000000000004,49477.0,8.863443596268024,36.25954198473282,32.27311280746395,22.6039016115352,13.9
KS,Wyandotte County,3.4000000000000004,58701.0,18.096181046676097,32.31023102310231,29.123055162659124,20.47053276756247,17.1
KY,Adair County,5.0,44153.0,14.21208808371076,38.48977042011557,28.541308761518035,18.756832734655628,22.1
KY,Allen County,4.0,61655.0,15.045395590142672,40.93112157826473,26.64345689125537,17.380025940337223,16.400000000000002
KY,Anderson County,3.3000000000000003,66846.0,8.30236182711905,33.748950965112094,32.23234624145786,25.716340966311,9.0
KY,Ballard County,4.9,56605.0,6.331640058055152,39.94920174165457,35.068940493468794,18.650217706821483,14.4
KY,Barren County,4.4,50658.0,13.465526179367547,42.88491446345257,25.83916537065837,17.810393986521515,18.0
KY,Bath County,5.6000000000000005,48260.0,18.612838868677382,43.52775495833822,23.45968783006689,14.399718342917495,17.8
KY,Bell County,5.6000000000000005,33923.0,20.631992382766008,38.240895024994046,27.184003808617,13.943108783622945,28.9
KY,Boone County,3.6,90265.0,6.414193108154214,28.23983887476475,29.969954105721925,35.37601391135911,7.4
KY,Bourbon County,3.6,56879.0,13.431760893050054,33.53258912495499,27.57652142599928,25.45912855599568,14.2
KY,Boyd County,5.6000000000000005,55397.0,10.952436465376543,33.97936581953835,35.69305199347167,19.37514572161343,18.1
KY,Boyle County,4.5,57975.0,8.562189294850137,35.74014189874028,28.326656691925283,27.371012114484287,14.7
KY,Bracken County,4.7,58301.0,11.83533447684391,42.469982847341335,28.696397941680964,16.99828473413379,14.3
KY,Breathitt County,7.5,36300.0,19.37242798353909,40.85390946502058,23.25102880658436,16.522633744855966,30.3
KY,Breckinridge County,4.9,52400.0,13.591825307950728,42.63717805151176,28.856382978723406,14.91461366181411,16.5
KY,Bullitt County,4.1000000000000005,77192.0,10.426364433650408,39.502799703164,31.16440666531741,18.906429197868174,8.4
KY,Butler County,4.5,50824.0,18.03410924176077,49.66582161788431,22.78174694630099,9.51832219405393,15.0
KY,Caldwell County,3.9,51553.0,10.153321976149916,43.18001135718342,28.597387847813746,18.06927881885293,15.8
KY,Calloway County,4.4,51949.0,8.618477331052182,31.42429426860565,27.634730538922152,32.32249786142002,17.6
KY,Campbell County,3.6,74149.0,6.891439575723303,26.89174525057696,26.761833437772243,39.45498173592749,10.3
KY,Carlisle County,3.9,54535.0,9.090909090909092,44.69948655995168,31.591664149803684,14.61794019933555,12.9
KY,Carroll County,3.5,59226.0,16.052484645449468,40.50809603573423,34.57565605806812,8.863763260748184,16.2
KY,Carter County,7.6,48285.0,17.214774281805745,39.365253077975375,27.9890560875513,15.43091655266758,19.200000000000003
KY,Casey County,4.1000000000000005,43539.0,22.132632723319443,45.74198224316,20.32071027360029,11.804674759920276,21.1
KY,Christian County,5.1000000000000005,56610.0,13.119014389527887,32.40531305645122,34.50117907502767,19.97449347899321,17.8
KY,Clark County,3.8,61641.0,10.058875591641977,37.04929387770808,30.653788432677874,22.238042097972063,10.8
KY,Clay County,6.4,34473.0,25.9272001651414,37.10176838918324,20.394963187229067,16.576068258446295,37.2
KY,Clinton County,5.2,41739.0,20.75098814229249,38.67436910915172,24.0650653694132,16.509577379142595,23.6
KY,Crittenden County,4.1000000000000005,50452.0,16.222187154805113,43.45905002367051,27.75761401293988,12.561148808584504,17.900000000000002
KY,Cumberland County,3.4000000000000004,48864.0,18.02862419205909,40.14312096029548,24.37673130193906,17.451523545706372,23.1
KY,Daviess County,4.3,65949.0,9.09824956022724,34.22008824292759,31.44014764829714,25.24151454854803,16.2
KY,Edmonson County,5.1000000000000005,51402.0,15.97321330552201,44.582281260292014,29.13601932155012,10.308486112635856,16.0
KY,Elliott County,8.200000000000001,40312.0,25.057963260210453,49.13500980916712,19.58266452648475,6.224362404137685,25.8
KY,Estill County,5.0,39402.0,21.880846873461348,45.08124076809453,23.180699162973905,9.857213195470212,22.700000000000003
KY,Fayette County,3.4000000000000004,63667.0,7.616611466913555,19.00955417052429,26.06350994072788,47.31032442183429,15.7
KY,Fleming County,4.800000000000001,50012.0,16.581411060708426,41.11572242061577,25.93379017469356,16.369076343982243,18.1
KY,Floyd County,6.0,37296.0,18.937182614258862,38.3381982486305,27.63805030189132,15.08656883521932,26.5
KY,Franklin County,3.6,58456.0,7.522136099081456,30.49954486525253,30.14647063691281,31.831848398753205,11.8
KY,Fulton County,5.0,40409.0,18.81494583241212,39.90714127791289,24.01061242538138,17.267300464293612,25.9
KY,Gallatin County,4.0,59175.0,15.55888722305514,43.44494419456938,27.80276528402465,13.193403298350823,13.1
KY,Garrard County,3.9,57748.0,14.17450535192994,37.7392150502757,29.013947453778787,19.07233214401557,17.6
KY,Grant County,4.0,66458.0,11.202656173143138,43.66084604033448,30.023364485981308,15.113133300541074,13.0
KY,Graves County,4.2,53408.0,11.299071804556595,41.63619560413067,29.633945433358782,17.430787157953954,17.6
KY,Grayson County,4.6000000000000005,52130.0,14.952453820089628,44.42562028637009,25.991911684337087,14.63001420920319,17.8
KY,Green County,3.8,46169.0,15.033557046979864,42.23306894447834,26.12568639414277,16.607687614399026,17.6
KY,Greenup County,6.5,54462.0,9.706378141048258,37.96307185699165,34.00760515896351,18.322944842996588,15.9
KY,Hancock County,4.6000000000000005,66300.0,13.427734375,39.87630208333333,29.899088541666668,16.796875,11.9
KY,Hardin County,4.1000000000000005,61920.0,7.578364428195064,30.79869885477714,37.19823646432604,24.42470025270176,14.2
KY,Harlan County,6.6000000000000005,36022.0,20.75028668159231,34.511003112543,32.03735051602686,12.70135968983782,29.700000000000003
KY,Harrison County,3.8,60962.0,10.88574901245822,45.80674567000912,23.176845943482224,20.13065937405044,13.9
KY,Hart County,4.4,47229.0,21.06300705133065,44.19592084312684,24.02759875653954,10.713473349002957,17.7
KY,Henderson County,4.0,55530.0,10.887745255709232,38.42071405596655,31.65969765197813,19.031843036346093,13.2
KY,Henry County,3.7,65068.0,13.908872901678656,44.44751890795056,26.83084301789338,14.812765172477402,14.6
KY,Hickman County,4.5,53838.0,12.797800855222969,42.85277947464875,29.99389126450825,14.355528405620037,18.7
KY,Hopkins County,4.4,52198.0,12.273885350318473,39.1624203821656,31.93630573248408,16.627388535031848,16.0
KY,Jackson County,5.6000000000000005,41007.0,26.711572438162545,41.77340989399293,21.179328621908127,10.335689045936396,23.9
KY,Jefferson County,3.9,64719.0,8.484342844429612,25.940819845375163,28.996977955763203,36.57785935443202,16.2
KY,Jessamine County,3.5,69216.0,9.49325071918566,29.309581765877407,28.786789112635542,32.41037840230139,10.3
KY,Johnson County,6.6000000000000005,42877.0,17.651151024538326,39.9000758917278,25.853781937768783,16.59499114596509,25.0
KY,Kenton County,3.7,77284.0,7.537429013939081,27.72156255377732,27.140767509895024,37.60024092238857,10.6
KY,Knott County,6.7,38456.0,27.206931702344544,28.705402650356778,26.238532110091743,17.84913353720693,26.1
KY,Knox County,5.800000000000001,36573.0,24.267188646929288,38.49767555664301,23.68974798140445,13.545387815023243,35.0
KY,Larue County,4.4,53939.0,14.023054205963607,35.49585595884538,34.85757835572068,15.623511479470324,16.1
KY,Laurel County,4.5,50721.0,16.91264367816092,39.48275862068966,27.082758620689656,16.52183908045977,21.8
KY,Lawrence County,5.7,42776.0,20.20426287744227,40.746003552397866,24.857904085257548,14.19182948490231,20.6
KY,Lee County,5.800000000000001,34632.0,25.774316247056696,44.39413149791704,22.29668538308277,7.534866871943488,31.1
KY,Leslie County,6.9,36666.0,18.607837763770892,40.5042477391066,30.460400109619076,10.427514387503424,26.700000000000003
KY,Letcher County,6.300000000000001,37854.0,20.196362677912493,34.67975751186083,31.450975224037958,13.67290458618872,23.8
KY,Lewis County,8.0,44098.0,19.355193661971832,47.150088028169016,22.205105633802816,11.289612676056338,22.1
KY,Lincoln County,5.1000000000000005,49814.0,16.802039485385663,43.6236438015059,24.33153494990217,15.242781763206262,19.1
KY,Livingston County,5.0,55355.0,10.478995504572934,43.1560998294838,32.46008370795225,13.90482095799101,14.3
KY,Logan County,4.1000000000000005,56823.0,13.010859870940664,41.215046429883,29.20623262158334,16.56786107759299,14.8
KY,Lyon County,4.4,58938.0,9.86235277423017,44.65730097914006,29.17553568894565,16.30481055768412,15.9
KY,McCracken County,4.0,60026.0,7.159663865546219,32.3109243697479,32.59033613445378,27.939075630252105,15.7
KY,McCreary County,5.9,35443.0,22.53781512605042,39.991596638655466,28.336134453781515,9.134453781512605,35.9
KY,McLean County,4.6000000000000005,55555.0,7.904267044559912,40.85970713273501,32.813730121240745,18.422295701464336,14.7
KY,Madison County,3.9,60994.0,8.74665220191884,28.7334305183578,28.34017018679866,34.17974709292471,13.8
KY,Magoffin County,9.8,35669.0,25.10795805058606,41.554595928439234,20.14805675508945,13.189389265885255,29.200000000000003
KY,Marion County,3.4000000000000004,53676.0,13.691054480233166,45.91585083327105,27.666093714968987,12.727000971526792,14.6
KY,Marshall County,4.0,64395.0,7.680298365063533,36.90966650765428,34.36402272431589,21.046012402966305,13.8
KY,Martin County,8.3,34435.0,26.271496523966334,37.98024149286498,25.01524576167825,10.733016221490423,48.1
KY,Mason County,5.2,49029.0,14.83779025903261,32.643138569871745,31.45276217620924,21.066308994886413,17.0
KY,Meade County,4.6000000000000005,69632.0,9.4201861130995,41.10236220472441,31.06179909329516,18.41565258888093,11.7
KY,Menifee County,6.2,43226.0,21.64095685222446,41.40397943214845,26.089872568745808,10.865191146881289,25.1
KY,Mercer County,4.1000000000000005,65292.0,8.914120820525689,34.62768960541999,34.006649520105384,22.45154005394894,13.4
KY,Metcalfe County,4.800000000000001,44973.0,15.731741183004722,42.668703138017214,28.505970563732298,13.093585115245766,24.200000000000003
KY,Monroe County,4.3,45872.0,17.55128205128205,46.179487179487175,21.397435897435894,14.871794871794872,23.700000000000003
KY,Montgomery County,4.800000000000001,55924.0,15.046892713593737,38.97248273729774,25.157167886220755,20.823456662887764,14.6
KY,Morgan County,5.1000000000000005,41863.0,18.90629561155979,39.88518050014596,23.625571664882745,17.582952223411503,24.700000000000003
KY,Muhlenberg County,6.1000000000000005,48190.0,15.384264538198403,42.77765108323831,28.866590649942985,12.971493728620295,20.200000000000003
KY,Nelson County,3.6,66681.0,8.103602630197884,36.7486802704288,32.31562374587102,22.8320933535023,12.9
KY,Nicholas County,4.3,51100.0,16.25796485808071,43.2902104653408,30.99053871403746,9.461285962541032,17.2
KY,Ohio County,5.6000000000000005,50275.0,16.17976131277971,39.57608155146693,30.065887618100444,14.178269517652907,16.0
KY,Oldham County,3.4000000000000004,116173.0,5.859485902727729,20.26687632400795,28.24695887658608,45.62667889667824,5.800000000000001
KY,Owen County,3.7,60592.0,15.905052043665904,45.163747143945166,21.65524244732165,17.275958365067275,15.4
KY,Owsley County,6.6000000000000005,32783.0,27.01884253028264,42.22745625841184,19.34724091520861,11.406460296096904,33.1
KY,Pendleton County,4.0,65727.0,15.255071892850108,41.71754973409494,26.47232617687611,16.555052196178845,13.2
KY,Perry County,5.6000000000000005,43945.0,20.49390306383851,35.034327287631925,30.23363049492776,14.238139153601804,29.700000000000003
KY,Pike County,5.7,41837.0,19.17684856155381,38.97921433091564,25.83361729056126,16.010319816969286,23.4
KY,Powell County,4.4,42434.0,17.35097839610904,40.79855219997738,24.533423820834745,17.317045583078837,22.1
KY,Pulaski County,4.800000000000001,46380.0,15.093241349574216,35.513635873666054,31.480004311738707,17.913118465021018,17.0
KY,Robertson County,5.2,53456.0,14.795244385733158,42.8005284015852,28.86393659180977,13.54029062087186,19.6
KY,Rockcastle County,4.7,45161.0,18.635809987819734,44.0142683139029,23.655820428049417,13.694101270227948,21.8
KY,Rowan County,5.2,50498.0,12.7056546384626,33.35407161620351,26.9182911654915,27.02198257984239,24.0
KY,Russell County,5.300000000000001,44425.0,18.211629208989844,38.22282652163481,27.761337279053027,15.804206990322324,22.3
KY,Scott County,3.3000000000000003,86169.0,5.699711110532754,28.74840590271452,32.30617078312469,33.24571220362804,10.0
KY,Shelby County,3.5,81815.0,11.827256301649832,28.92686827996801,28.20117887503332,31.04469654334883,11.6
KY,Simpson County,3.8,58550.0,10.839500635419002,40.45002616431188,31.95783808028706,16.75263511998206,13.7
KY,Spencer County,3.7,101552.0,6.730217889908256,38.27408256880734,32.89134174311927,22.104357798165136,7.0
KY,Taylor County,3.8,52414.0,11.309696512505075,36.83049962281669,29.884523878605,21.975279986073232,19.4
KY,Todd County,3.8,53280.0,20.186915887850468,39.50155763239876,24.373831775700936,15.937694704049845,16.3
KY,Trigg County,4.7,56433.0,12.46182642104226,32.085508816865335,35.14924637966703,20.303418382425377,13.6
KY,Trimble County,3.9,65828.0,14.361613813714095,41.20869998339698,29.736011954175662,14.693674248713265,13.2
KY,Union County,4.9,58223.0,7.968550786230343,45.25074373140672,34.98725031874203,11.79345516362091,14.5
KY,Warren County,3.9,60651.0,11.075180934105637,26.456060552219174,29.10936593108513,33.359392582590054,14.2
KY,Washington County,3.3000000000000003,59937.0,10.833826138379656,40.41395623891189,29.863985807214664,18.888231815493796,13.1
KY,Wayne County,5.6000000000000005,39863.0,20.599729979393164,40.23307041853194,25.4458892915512,13.721310310523698,25.0
KY,Webster County,4.2,56052.0,13.38835396607061,44.65841357175607,29.355800091701056,12.597432370472262,15.4
KY,Whitley County,4.800000000000001,43604.0,16.89592525304957,39.55792023531448,23.73475214118868,19.81140237044727,26.9
KY,Wolfe County,6.300000000000001,37718.0,34.01420959147424,32.08259325044405,26.50976909413854,7.393428063943161,28.6
KY,Woodford County,3.1,76633.0,8.61315424794798,25.54631702377145,24.12855772305724,41.711971005223326,10.6
LA,Acadia Parish,3.7,42981.0,19.31742963806296,43.519817840027535,23.7363975747306,13.426354947178904,25.0
LA,Allen Parish,4.2,51423.0,20.7408331254677,42.47318533300074,25.162135195809427,11.623846345722123,20.1
LA,Ascension Parish,3.0,81284.0,11.332944661915356,30.47699501469416,29.71670612871369,28.473354194676787,10.7
LA,Assumption Parish,4.3,54403.0,21.782245466277253,43.95164029070162,20.61400529783332,13.652108945187802,18.3
LA,Avoyelles Parish,4.2,41587.0,22.959202857680012,36.98063545779282,29.13705583756345,10.923105846963717,27.0
LA,Beauregard Parish,3.6,64394.0,12.766391769412918,40.70792847227892,28.692741079448027,17.83293867886013,15.7
LA,Bienville Parish,4.3,41807.0,13.974187805963506,50.15576323987538,22.36315086782376,13.506898086337335,25.3
LA,Bossier Parish,3.2,63812.0,9.308655416439846,28.517819293714314,34.85446901168649,27.319056278159348,13.8
LA,Caddo Parish,4.1000000000000005,47699.0,12.497488699146157,31.66059768960321,30.553114013058764,25.288799598191865,22.8
LA,Calcasieu Parish,3.4000000000000004,61797.0,10.605668062812152,34.39915367675634,30.289880104207143,24.70529815622436,17.6
LA,Caldwell Parish,4.0,46464.0,17.1990171990172,48.04162451221275,24.0352652117358,10.724093077034254,20.3
LA,Cameron Parish,2.8000000000000003,63413.0,11.867219917012449,38.118948824343015,34.965421853388655,15.048409405255878,13.8
LA,Catahoula Parish,4.3,41676.0,25.78453574894856,38.25622775800712,19.362665803946943,16.59657068909738,30.0
LA,Claiborne Parish,4.0,37788.0,20.62051077414206,48.802873104549086,19.5830007980846,10.993615323224262,29.200000000000003
LA,Concordia Parish,4.7,41101.0,16.43724036816812,40.90575873584752,25.28304960495235,17.37395129103201,25.200000000000003
LA,De Soto Parish,4.1000000000000005,52776.0,14.996480970169454,39.46727302257592,30.64262898597802,14.893617021276595,17.7
LA,East Baton Rouge Parish,3.4000000000000004,61376.0,9.175165453225546,25.80506473643777,26.789326416836406,38.23044339350028,20.0
LA,East Carroll Parish,8.8,30688.0,30.92546063651591,33.87772194304858,24.246231155778894,10.950586264656618,46.5
LA,East Feliciana Parish,3.5,56830.0,15.308607612553056,42.6762229489945,24.98086424048431,17.03430519796813,19.9
LA,Evangeline Parish,3.9,40933.0,20.87985177443109,42.66235925697183,23.88712052829113,12.570668440305951,22.200000000000003
LA,Franklin Parish,5.2,38584.0,21.497047319579725,41.10744689009893,21.19794462765549,16.19756116266585,23.9
LA,Grant Parish,3.7,52832.0,18.51310099211397,41.92953446960061,26.787077079623504,12.77028745866192,20.4
LA,Iberia Parish,4.1000000000000005,45077.0,16.816612041090163,42.1922087063637,26.336860165856447,14.654319086689693,22.1
LA,Iberville Parish,4.2,53205.0,18.974141185352963,36.84409211023028,27.538693846734617,16.643072857682146,20.200000000000003
LA,Jackson Parish,3.3000000000000003,43813.0,14.336951392166116,44.690891930155736,27.61680037753657,13.355356300141578,19.4
LA,Jefferson Parish,3.5,61157.0,13.44951040290893,27.66643501516713,28.938102938899995,29.945951643023943,17.1
LA,Jefferson Davis Parish,3.8,52414.0,17.25957049486461,43.10457516339869,24.640522875816995,14.9953314659197,17.8
LA,Lafayette Parish,3.2,58641.0,10.083643402905508,28.9193899519367,26.139920276439337,34.85704636871845,16.900000000000002
LA,Lafourche Parish,3.2,59575.0,17.149883117277394,38.58040620541,23.82585992288776,20.443850754424847,19.4
LA,Lincoln Parish,3.8,44752.0,10.609215857029268,29.5747983794631,23.86505622657226,35.95092953693537,28.4
LA,Livingston Parish,3.0,72887.0,12.44136327784466,37.31786292498651,29.960770476150937,20.28000332101789,14.1
LA,Madison Parish,5.5,33403.0,23.889063977308545,35.15600378190987,28.159470532618972,12.795461708162623,34.1
